,x,y,label
72258,24.59,10.71,1
72259,24.59,10.65,1
72260,24.59,10.6,1
72261,24.59,10.54,1
72262,24.59,10.49,1
72263,24.59,10.43,1
72264,24.59,10.37,1
72265,24.59,10.32,1
72266,24.59,10.26,1
72267,24.59,10.21,1
72268,24.59,10.15,1
72269,24.59,10.09,1
72270,24.59,10.04,1
72271,24.59,9.98,1
72272,24.59,9.93,1
72273,24.59,9.87,1
72274,24.59,9.81,1
72275,24.59,9.76,1
72276,24.59,9.7,1
72277,24.59,9.64,1
72278,24.59,9.59,1
72279,24.59,9.53,1
72280,24.59,9.48,1
72281,24.59,9.42,1
72282,24.59,9.36,1
72283,24.59,9.31,1
72284,24.59,9.25,1
72285,24.59,9.2,1
72286,24.59,9.14,1
72287,24.59,9.08,1
72288,24.59,9.03,1
72289,24.59,8.97,1
72290,24.59,8.92,1
72291,24.59,8.86,1
72292,24.59,8.8,1
72293,24.59,8.75,1
72294,24.59,8.69,1
72295,24.59,8.64,1
72296,24.59,8.58,1
72297,24.59,8.52,1
72298,24.59,8.47,1
72299,24.59,8.41,1
72300,24.59,8.36,1
72301,24.59,8.3,1
72302,24.59,8.24,1
72303,24.59,8.19,1
72304,24.59,8.13,1
72305,24.59,8.07,1
72306,24.59,8.02,1
72307,24.59,7.96,1
72308,24.59,7.91,1
72309,24.59,7.85,1
72310,24.59,7.79,1
72311,24.59,7.74,1
72312,24.59,7.68,1
72313,24.59,7.63,1
72314,24.59,7.57,1
72315,24.59,7.51,1
72316,24.59,7.46,1
72317,24.59,7.4,1
72318,24.59,7.35,1
72319,24.59,7.29,1
72320,24.59,7.23,1
72321,24.59,7.18,1
72322,24.59,7.12,1
72323,24.59,7.07,1
72324,24.59,7.01,1
72325,24.59,6.95,1
72326,24.59,6.9,1
72327,24.59,6.84,1
72328,24.59,6.79,1
72329,24.59,6.73,1
72330,24.59,6.67,1
72331,24.59,6.62,1
72332,24.59,6.56,1
72333,24.59,6.5,1
72334,24.59,6.45,1
72335,24.59,6.39,1
72336,24.59,6.34,1
72337,24.59,6.28,1
72338,24.59,6.22,1
72339,24.59,6.17,1
72340,24.59,6.11,1
72341,24.59,6.06,1
72342,24.59,6.0,1
72343,24.59,5.94,1
72344,24.59,5.89,1
72345,24.59,5.83,1
72346,24.59,5.78,1
72347,24.59,5.72,1
72348,24.59,5.66,1
72349,24.59,5.61,1
72350,24.59,5.55,1
72351,24.59,5.5,1
72352,24.59,5.44,1
72353,24.59,5.38,1
72354,24.59,5.33,1
72355,24.59,5.27,1
72356,24.59,5.21,1
72357,24.59,5.16,1
72358,24.59,5.1,1
72359,24.59,5.05,1
72360,24.59,4.99,1
72361,24.59,4.93,1
72362,24.59,4.88,1
72363,24.59,4.82,1
72364,24.59,4.77,1
72365,24.59,4.71,1
72366,24.59,4.65,1
72367,24.59,4.6,1
72368,24.59,4.54,1
72369,24.59,4.49,1
72370,24.59,4.43,1
72371,24.59,4.37,1
72372,24.59,4.32,1
72373,24.59,4.26,1
72374,24.59,4.21,1
72375,24.59,4.15,1
72376,24.59,4.09,1
72377,24.59,4.04,1
72378,24.59,3.98,1
72379,24.59,3.93,1
72380,24.59,3.87,1
72381,24.59,3.81,1
72382,24.59,3.76,1
72383,24.59,3.7,1
72384,24.59,3.64,1
72385,24.59,3.59,1
72386,24.59,3.53,1
72387,24.59,3.48,1
72388,24.59,3.42,1
72389,24.59,3.36,1
72390,24.59,3.31,1
72391,24.59,3.25,1
72392,24.59,3.2,1
72393,24.59,3.14,1
72394,24.59,3.08,1
72395,24.59,3.03,1
72396,24.59,2.97,1
72397,24.59,2.92,1
72398,24.59,2.86,1
72399,24.59,2.8,1
72400,24.59,2.75,1
72401,24.59,2.69,1
72402,24.59,2.64,1
72403,24.59,2.58,1
72404,24.59,2.52,1
72405,24.59,2.47,1
72406,24.59,2.41,1
72407,24.59,2.36,1
72408,24.59,2.3,1
72409,24.59,2.24,1
72410,24.59,2.19,1
72411,24.59,2.13,0
72412,24.59,2.07,0
72413,24.59,2.02,0
72414,24.59,1.96,0
72415,24.59,1.91,0
72416,24.59,1.85,0
72417,24.59,1.79,0
72418,24.59,1.74,0
72419,24.59,1.68,0
72420,24.59,1.63,0
72421,24.59,1.57,0
72422,24.59,1.51,0
72423,24.59,1.46,0
72424,24.59,1.4,0
72425,24.59,1.35,0
72426,24.59,1.29,0
72427,24.59,1.23,0
72428,24.59,1.18,0
72429,24.59,1.12,0
72430,24.59,1.07,0
72431,24.59,1.01,0
72432,24.59,0.95,0
72433,24.59,0.9,0
72434,24.59,0.84,0
72435,24.59,0.79,0
72436,24.59,0.73,0
72437,24.59,0.67,0
72438,24.59,0.62,0
72439,24.59,0.56,0
72440,24.59,0.5,0
72441,24.59,0.45,0
72442,24.59,0.39,0
72443,24.59,0.34,0
72444,24.59,0.28,0
72445,24.59,0.22,0
72446,24.59,0.17,0
72447,24.59,0.11,0
72448,24.59,0.06,1
72449,24.59,0.0,1
72450,24.7,18.0,1
72451,24.7,17.94,1
72452,24.7,17.89,1
72453,24.7,17.83,1
72454,24.7,17.78,1
72455,24.7,17.72,1
72456,24.7,17.66,1
72457,24.7,17.61,1
72458,24.7,17.55,1
72459,24.7,17.5,1
72460,24.7,17.44,1
72461,24.7,17.38,1
72462,24.7,17.33,1
72463,24.7,17.27,1
72464,24.7,17.21,1
72465,24.7,17.16,1
72466,24.7,17.1,1
72467,24.7,17.05,1
72468,24.7,16.99,1
72469,24.7,16.93,1
72470,24.7,16.88,1
72471,24.7,16.82,1
72472,24.7,16.77,1
72473,24.7,16.71,1
72474,24.7,16.65,1
72475,24.7,16.6,1
72476,24.7,16.54,1
72477,24.7,16.49,1
72478,24.7,16.43,1
72479,24.7,16.37,1
72480,24.7,16.32,1
72481,24.7,16.26,1
72482,24.7,16.21,1
72483,24.7,16.15,1
72484,24.7,16.09,1
72485,24.7,16.04,1
72486,24.7,15.98,1
72487,24.7,15.93,1
72488,24.7,15.87,1
72489,24.7,15.81,1
72490,24.7,15.76,1
72491,24.7,15.7,1
72492,24.7,15.64,1
72493,24.7,15.59,1
72494,24.7,15.53,1
72495,24.7,15.48,1
72496,24.7,15.42,1
72497,24.7,15.36,1
72498,24.7,15.31,1
72499,24.7,15.25,1
72500,24.7,15.2,1
72501,24.7,15.14,1
72502,24.7,15.08,1
72503,24.7,15.03,1
72504,24.7,14.97,1
72505,24.7,14.92,1
72506,24.7,14.86,1
72507,24.7,14.8,1
72508,24.7,14.75,1
72509,24.7,14.69,1
72510,24.7,14.64,1
72511,24.7,14.58,1
72512,24.7,14.52,1
72513,24.7,14.47,1
72514,24.7,14.41,1
72515,24.7,14.36,1
72516,24.7,14.3,1
72517,24.7,14.24,1
72518,24.7,14.19,1
72519,24.7,14.13,1
72520,24.7,14.07,1
72521,24.7,14.02,1
72522,24.7,13.96,1
72523,24.7,13.91,1
72524,24.7,13.85,1
72525,24.7,13.79,1
72526,24.7,13.74,1
72527,24.7,13.68,1
72528,24.7,13.63,1
72529,24.7,13.57,1
72530,24.7,13.51,1
72531,24.7,13.46,1
72532,24.7,13.4,1
72533,24.7,13.35,1
72534,24.7,13.29,1
72535,24.7,13.23,0
72536,24.7,13.18,0
72537,24.7,13.12,0
72538,24.7,13.07,0
72539,24.7,13.01,0
72540,24.7,12.95,0
72541,24.7,12.9,0
72542,24.7,12.84,0
72543,24.7,12.79,0
72544,24.7,12.73,0
72545,24.7,12.67,0
72546,24.7,12.62,0
72547,24.7,12.56,0
72548,24.7,12.5,0
72549,24.7,12.45,0
72550,24.7,12.39,0
72551,24.7,12.34,0
72552,24.7,12.28,0
72553,24.7,12.22,0
72554,24.7,12.17,0
72555,24.7,12.11,0
72556,24.7,12.06,0
72557,24.7,12.0,0
72558,24.7,11.94,0
72559,24.7,11.89,0
72560,24.7,11.83,0
72561,24.7,11.78,0
72562,24.7,11.72,1
72563,24.7,11.66,1
72564,24.7,11.61,1
72565,24.7,11.55,1
72566,24.7,11.5,1
72567,24.7,11.44,1
72568,24.7,11.38,1
72569,24.7,11.33,1
72570,24.7,11.27,1
72571,24.7,11.21,1
72572,24.7,11.16,1
72573,24.7,11.1,1
72574,24.7,11.05,1
72575,24.7,10.99,1
72576,24.7,10.93,1
72577,24.7,10.88,1
72578,24.7,10.82,1
72579,24.7,10.77,1
72580,24.7,10.71,1
72581,24.7,10.65,1
72582,24.7,10.6,1
72583,24.7,10.54,1
72584,24.7,10.49,1
72585,24.7,10.43,1
72586,24.7,10.37,1
72587,24.7,10.32,1
72588,24.7,10.26,1
72589,24.7,10.21,1
72590,24.7,10.15,1
72591,24.7,10.09,1
72592,24.7,10.04,1
72593,24.7,9.98,1
72594,24.7,9.93,1
72595,24.7,9.87,1
72596,24.7,9.81,1
72597,24.7,9.76,1
72598,24.7,9.7,1
72599,24.7,9.64,1
72600,24.7,9.59,1
72601,24.7,9.53,1
72602,24.7,9.48,1
72603,24.7,9.42,1
72604,24.7,9.36,1
72605,24.7,9.31,1
72606,24.7,9.25,1
72607,24.7,9.2,1
72608,24.7,9.14,1
72609,24.7,9.08,1
72610,24.7,9.03,1
72611,24.7,8.97,1
72612,24.7,8.92,1
72613,24.7,8.86,1
72614,24.7,8.8,1
72615,24.7,8.75,1
72616,24.7,8.69,1
72617,24.7,8.64,1
72618,24.7,8.58,1
72619,24.7,8.52,1
72620,24.7,8.47,1
72621,24.7,8.41,1
72622,24.7,8.36,1
72623,24.7,8.3,1
72624,24.7,8.24,1
72625,24.7,8.19,1
72626,24.7,8.13,1
72627,24.7,8.07,1
72628,24.7,8.02,1
72629,24.7,7.96,1
72630,24.7,7.91,1
72631,24.7,7.85,1
72632,24.7,7.79,1
72633,24.7,7.74,1
72634,24.7,7.68,1
72635,24.7,7.63,1
72636,24.7,7.57,1
72637,24.7,7.51,1
72638,24.7,7.46,1
72639,24.7,7.4,1
72640,24.7,7.35,1
72641,24.7,7.29,1
72642,24.7,7.23,1
72643,24.7,7.18,1
72644,24.7,7.12,1
72645,24.7,7.07,1
72646,24.7,7.01,1
72647,24.7,6.95,1
72648,24.7,6.9,1
72649,24.7,6.84,1
72650,24.7,6.79,1
72651,24.7,6.73,1
72652,24.7,6.67,1
72653,24.7,6.62,1
72654,24.7,6.56,1
72655,24.7,6.5,1
72656,24.7,6.45,1
72657,24.7,6.39,1
72658,24.7,6.34,1
72659,24.7,6.28,1
72660,24.7,6.22,1
72661,24.7,6.17,1
72662,24.7,6.11,1
72663,24.7,6.06,1
72664,24.7,6.0,1
72665,24.7,5.94,1
72666,24.7,5.89,1
72667,24.7,5.83,1
72668,24.7,5.78,1
72669,24.7,5.72,1
72670,24.7,5.66,1
72671,24.7,5.61,1
72672,24.7,5.55,1
72673,24.7,5.5,1
72674,24.7,5.44,1
72675,24.7,5.38,1
72676,24.7,5.33,1
72677,24.7,5.27,1
72678,24.7,5.21,1
72679,24.7,5.16,1
72680,24.7,5.1,1
72681,24.7,5.05,1
72682,24.7,4.99,1
72683,24.7,4.93,1
72684,24.7,4.88,1
72685,24.7,4.82,1
72686,24.7,4.77,1
72687,24.7,4.71,1
72688,24.7,4.65,1
72689,24.7,4.6,1
72690,24.7,4.54,1
72691,24.7,4.49,1
72692,24.7,4.43,1
72693,24.7,4.37,1
72694,24.7,4.32,1
72695,24.7,4.26,1
72696,24.7,4.21,1
72697,24.7,4.15,1
72698,24.7,4.09,1
72699,24.7,4.04,1
72700,24.7,3.98,1
72701,24.7,3.93,1
72702,24.7,3.87,1
72703,24.7,3.81,1
72704,24.7,3.76,1
72705,24.7,3.7,1
72706,24.7,3.64,1
72707,24.7,3.59,1
72708,24.7,3.53,1
72709,24.7,3.48,1
72710,24.7,3.42,1
72711,24.7,3.36,1
72712,24.7,3.31,1
72713,24.7,3.25,1
72714,24.7,3.2,1
72715,24.7,3.14,1
72716,24.7,3.08,1
72717,24.7,3.03,1
72718,24.7,2.97,1
72719,24.7,2.92,1
72720,24.7,2.86,1
72721,24.7,2.8,1
72722,24.7,2.75,1
72723,24.7,2.69,1
72724,24.7,2.64,1
72725,24.7,2.58,1
72726,24.7,2.52,1
72727,24.7,2.47,1
72728,24.7,2.41,1
72729,24.7,2.36,1
72730,24.7,2.3,1
72731,24.7,2.24,1
72732,24.7,2.19,1
72733,24.7,2.13,0
72734,24.7,2.07,0
72735,24.7,2.02,0
72736,24.7,1.96,0
72737,24.7,1.91,0
72738,24.7,1.85,0
72739,24.7,1.79,0
72740,24.7,1.74,0
72741,24.7,1.68,0
72742,24.7,1.63,0
72743,24.7,1.57,0
72744,24.7,1.51,0
72745,24.7,1.46,0
72746,24.7,1.4,0
72747,24.7,1.35,0
72748,24.7,1.29,0
72749,24.7,1.23,0
72750,24.7,1.18,0
72751,24.7,1.12,0
72752,24.7,1.07,0
72753,24.7,1.01,0
72754,24.7,0.95,0
72755,24.7,0.9,0
72756,24.7,0.84,0
72757,24.7,0.79,0
72758,24.7,0.73,0
72759,24.7,0.67,0
72760,24.7,0.62,0
72761,24.7,0.56,0
72762,24.7,0.5,0
72763,24.7,0.45,0
72764,24.7,0.39,0
72765,24.7,0.34,0
72766,24.7,0.28,0
72767,24.7,0.22,0
72768,24.7,0.17,0
72769,24.7,0.11,0
72770,24.7,0.06,1
72771,24.7,0.0,1
72772,24.81,18.0,1
72773,24.81,17.94,1
72774,24.81,17.89,1
72775,24.81,17.83,1
72776,24.81,17.78,1
72777,24.81,17.72,1
72778,24.81,17.66,1
72779,24.81,17.61,1
72780,24.81,17.55,1
72781,24.81,17.5,1
72782,24.81,17.44,1
72783,24.81,17.38,1
72784,24.81,17.33,1
72785,24.81,17.27,1
72786,24.81,17.21,1
72787,24.81,17.16,1
72788,24.81,17.1,1
72789,24.81,17.05,1
72790,24.81,16.99,1
72791,24.81,16.93,1
72792,24.81,16.88,1
72793,24.81,16.82,1
72794,24.81,16.77,1
72795,24.81,16.71,1
72796,24.81,16.65,1
72797,24.81,16.6,1
72798,24.81,16.54,1
72799,24.81,16.49,1
72800,24.81,16.43,1
72801,24.81,16.37,1
72802,24.81,16.32,1
72803,24.81,16.26,1
72804,24.81,16.21,1
72805,24.81,16.15,1
72806,24.81,16.09,1
72807,24.81,16.04,1
72808,24.81,15.98,1
72809,24.81,15.93,1
72810,24.81,15.87,1
72811,24.81,15.81,1
72812,24.81,15.76,1
72813,24.81,15.7,1
72814,24.81,15.64,1
72815,24.81,15.59,1
72816,24.81,15.53,1
72817,24.81,15.48,1
72818,24.81,15.42,1
72819,24.81,15.36,1
72820,24.81,15.31,1
72821,24.81,15.25,1
72822,24.81,15.2,1
72823,24.81,15.14,1
72824,24.81,15.08,1
72825,24.81,15.03,1
72826,24.81,14.97,1
72827,24.81,14.92,1
72828,24.81,14.86,1
72829,24.81,14.8,1
72830,24.81,14.75,1
72831,24.81,14.69,1
72832,24.81,14.64,1
72833,24.81,14.58,1
72834,24.81,14.52,1
72835,24.81,14.47,1
72836,24.81,14.41,1
72837,24.81,14.36,1
72838,24.81,14.3,1
72839,24.81,14.24,1
72840,24.81,14.19,1
72841,24.81,14.13,1
72842,24.81,14.07,1
72843,24.81,14.02,1
72844,24.81,13.96,1
72845,24.81,13.91,1
72846,24.81,13.85,1
72847,24.81,13.79,1
72848,24.81,13.74,1
72849,24.81,13.68,1
72850,24.81,13.63,1
72851,24.81,13.57,1
72852,24.81,13.51,1
72853,24.81,13.46,1
72854,24.81,13.4,1
72855,24.81,13.35,1
72856,24.81,13.29,1
72857,24.81,13.23,0
72858,24.81,13.18,0
72859,24.81,13.12,0
72860,24.81,13.07,0
72861,24.81,13.01,0
72862,24.81,12.95,0
72863,24.81,12.9,0
72864,24.81,12.84,0
72865,24.81,12.79,0
72866,24.81,12.73,0
72867,24.81,12.67,0
72868,24.81,12.62,0
72869,24.81,12.56,0
72870,24.81,12.5,0
72871,24.81,12.45,0
72872,24.81,12.39,0
72873,24.81,12.34,0
72874,24.81,12.28,0
72875,24.81,12.22,0
72876,24.81,12.17,0
72877,24.81,12.11,0
72878,24.81,12.06,0
72879,24.81,12.0,0
72880,24.81,11.94,0
72881,24.81,11.89,0
72882,24.81,11.83,0
72883,24.81,11.78,0
72884,24.81,11.72,1
72885,24.81,11.66,1
72886,24.81,11.61,1
72887,24.81,11.55,1
72888,24.81,11.5,1
72889,24.81,11.44,1
72890,24.81,11.38,1
72891,24.81,11.33,1
72892,24.81,11.27,1
72893,24.81,11.21,1
72894,24.81,11.16,1
72895,24.81,11.1,1
72896,24.81,11.05,1
72897,24.81,10.99,1
72898,24.81,10.93,1
72899,24.81,10.88,1
72900,24.81,10.82,1
72901,24.81,10.77,1
72902,24.81,10.71,1
72903,24.81,10.65,1
72904,24.81,10.6,1
72905,24.81,10.54,1
72906,24.81,10.49,1
72907,24.81,10.43,1
72908,24.81,10.37,1
72909,24.81,10.32,1
72910,24.81,10.26,1
72911,24.81,10.21,1
72912,24.81,10.15,1
72913,24.81,10.09,1
72914,24.81,10.04,1
72915,24.81,9.98,1
72916,24.81,9.93,1
72917,24.81,9.87,1
72918,24.81,9.81,1
72919,24.81,9.76,1
72920,24.81,9.7,1
72921,24.81,9.64,1
72922,24.81,9.59,1
72923,24.81,9.53,1
72924,24.81,9.48,1
72925,24.81,9.42,1
72926,24.81,9.36,1
72927,24.81,9.31,1
72928,24.81,9.25,1
72929,24.81,9.2,1
72930,24.81,9.14,1
72931,24.81,9.08,1
72932,24.81,9.03,1
72933,24.81,8.97,1
72934,24.81,8.92,1
72935,24.81,8.86,1
72936,24.81,8.8,1
72937,24.81,8.75,1
72938,24.81,8.69,1
72939,24.81,8.64,1
72940,24.81,8.58,1
72941,24.81,8.52,1
72942,24.81,8.47,1
72943,24.81,8.41,1
72944,24.81,8.36,1
72945,24.81,8.3,1
72946,24.81,8.24,1
72947,24.81,8.19,1
72948,24.81,8.13,1
72949,24.81,8.07,1
72950,24.81,8.02,1
72951,24.81,7.96,1
72952,24.81,7.91,1
72953,24.81,7.85,1
72954,24.81,7.79,1
72955,24.81,7.74,1
72956,24.81,7.68,1
72957,24.81,7.63,1
72958,24.81,7.57,1
72959,24.81,7.51,1
72960,24.81,7.46,1
72961,24.81,7.4,1
72962,24.81,7.35,1
72963,24.81,7.29,1
72964,24.81,7.23,1
72965,24.81,7.18,1
72966,24.81,7.12,1
72967,24.81,7.07,1
72968,24.81,7.01,1
72969,24.81,6.95,1
72970,24.81,6.9,1
72971,24.81,6.84,1
72972,24.81,6.79,1
72973,24.81,6.73,1
72974,24.81,6.67,1
72975,24.81,6.62,1
72976,24.81,6.56,1
72977,24.81,6.5,1
72978,24.81,6.45,1
72979,24.81,6.39,1
72980,24.81,6.34,1
72981,24.81,6.28,1
72982,24.81,6.22,1
72983,24.81,6.17,1
72984,24.81,6.11,1
72985,24.81,6.06,1
72986,24.81,6.0,1
72987,24.81,5.94,1
72988,24.81,5.89,1
72989,24.81,5.83,1
72990,24.81,5.78,1
72991,24.81,5.72,1
72992,24.81,5.66,1
72993,24.81,5.61,1
72994,24.81,5.55,1
72995,24.81,5.5,1
72996,24.81,5.44,1
72997,24.81,5.38,1
72998,24.81,5.33,1
72999,24.81,5.27,1
73000,24.81,5.21,1
73001,24.81,5.16,1
73002,24.81,5.1,1
73003,24.81,5.05,1
73004,24.81,4.99,1
73005,24.81,4.93,1
73006,24.81,4.88,1
73007,24.81,4.82,1
73008,24.81,4.77,1
73009,24.81,4.71,1
73010,24.81,4.65,1
73011,24.81,4.6,1
73012,24.81,4.54,1
73013,24.81,4.49,1
73014,24.81,4.43,1
73015,24.81,4.37,1
73016,24.81,4.32,1
73017,24.81,4.26,1
73018,24.81,4.21,1
73019,24.81,4.15,1
73020,24.81,4.09,1
73021,24.81,4.04,1
73022,24.81,3.98,1
73023,24.81,3.93,1
73024,24.81,3.87,1
73025,24.81,3.81,1
73026,24.81,3.76,1
73027,24.81,3.7,1
73028,24.81,3.64,1
73029,24.81,3.59,1
73030,24.81,3.53,1
73031,24.81,3.48,1
73032,24.81,3.42,1
73033,24.81,3.36,1
73034,24.81,3.31,1
73035,24.81,3.25,1
73036,24.81,3.2,1
73037,24.81,3.14,1
73038,24.81,3.08,1
73039,24.81,3.03,1
73040,24.81,2.97,1
73041,24.81,2.92,1
73042,24.81,2.86,1
73043,24.81,2.8,1
73044,24.81,2.75,1
73045,24.81,2.69,1
73046,24.81,2.64,1
73047,24.81,2.58,1
73048,24.81,2.52,1
73049,24.81,2.47,1
73050,24.81,2.41,1
73051,24.81,2.36,1
73052,24.81,2.3,1
73053,24.81,2.24,1
73054,24.81,2.19,1
73055,24.81,2.13,1
73056,24.81,2.07,0
73057,24.81,2.02,0
73058,24.81,1.96,0
73059,24.81,1.91,0
73060,24.81,1.85,0
73061,24.81,1.79,0
73062,24.81,1.74,0
73063,24.81,1.68,0
73064,24.81,1.63,0
73065,24.81,1.57,0
73066,24.81,1.51,0
73067,24.81,1.46,0
73068,24.81,1.4,0
73069,24.81,1.35,0
73070,24.81,1.29,0
73071,24.81,1.23,0
73072,24.81,1.18,0
73073,24.81,1.12,0
73074,24.81,1.07,0
73075,24.81,1.01,0
73076,24.81,0.95,0
73077,24.81,0.9,0
73078,24.81,0.84,0
73079,24.81,0.79,0
73080,24.81,0.73,0
73081,24.81,0.67,0
73082,24.81,0.62,0
73083,24.81,0.56,0
73084,24.81,0.5,0
73085,24.81,0.45,0
73086,24.81,0.39,0
73087,24.81,0.34,0
73088,24.81,0.28,0
73089,24.81,0.22,0
73090,24.81,0.17,0
73091,24.81,0.11,0
73092,24.81,0.06,0
73093,24.81,0.0,1
73094,24.92,18.0,1
73095,24.92,17.94,1
73096,24.92,17.89,1
73097,24.92,17.83,1
73098,24.92,17.78,1
73099,24.92,17.72,1
73100,24.92,17.66,1
73101,24.92,17.61,1
73102,24.92,17.55,1
73103,24.92,17.5,1
73104,24.92,17.44,1
73105,24.92,17.38,1
73106,24.92,17.33,1
73107,24.92,17.27,1
73108,24.92,17.21,1
73109,24.92,17.16,1
73110,24.92,17.1,1
73111,24.92,17.05,1
73112,24.92,16.99,1
73113,24.92,16.93,1
73114,24.92,16.88,1
73115,24.92,16.82,1
73116,24.92,16.77,1
73117,24.92,16.71,1
73118,24.92,16.65,1
73119,24.92,16.6,1
73120,24.92,16.54,1
73121,24.92,16.49,1
73122,24.92,16.43,1
73123,24.92,16.37,1
73124,24.92,16.32,1
73125,24.92,16.26,1
73126,24.92,16.21,1
73127,24.92,16.15,1
73128,24.92,16.09,1
73129,24.92,16.04,1
73130,24.92,15.98,1
73131,24.92,15.93,1
73132,24.92,15.87,1
73133,24.92,15.81,1
73134,24.92,15.76,1
73135,24.92,15.7,1
73136,24.92,15.64,1
73137,24.92,15.59,1
73138,24.92,15.53,1
73139,24.92,15.48,1
73140,24.92,15.42,1
73141,24.92,15.36,1
73142,24.92,15.31,1
73143,24.92,15.25,1
73144,24.92,15.2,1
73145,24.92,15.14,1
73146,24.92,15.08,1
73147,24.92,15.03,1
73148,24.92,14.97,1
73149,24.92,14.92,1
73150,24.92,14.86,1
73151,24.92,14.8,1
73152,24.92,14.75,1
73153,24.92,14.69,1
73154,24.92,14.64,1
73155,24.92,14.58,1
73156,24.92,14.52,1
73157,24.92,14.47,1
73158,24.92,14.41,1
73159,24.92,14.36,1
73160,24.92,14.3,1
73161,24.92,14.24,1
73162,24.92,14.19,1
73163,24.92,14.13,1
73164,24.92,14.07,1
73165,24.92,14.02,1
73166,24.92,13.96,1
73167,24.92,13.91,1
73168,24.92,13.85,1
73169,24.92,13.79,1
73170,24.92,13.74,1
73171,24.92,13.68,1
73172,24.92,13.63,1
73173,24.92,13.57,1
73174,24.92,13.51,1
73175,24.92,13.46,1
73176,24.92,13.4,1
73177,24.92,13.35,1
73178,24.92,13.29,1
73179,24.92,13.23,0
73180,24.92,13.18,0
73181,24.92,13.12,0
73182,24.92,13.07,0
73183,24.92,13.01,0
73184,24.92,12.95,0
73185,24.92,12.9,0
73186,24.92,12.84,0
73187,24.92,12.79,0
73188,24.92,12.73,0
73189,24.92,12.67,0
73190,24.92,12.62,0
73191,24.92,12.56,0
73192,24.92,12.5,0
73193,24.92,12.45,0
73194,24.92,12.39,0
73195,24.92,12.34,0
73196,24.92,12.28,0
73197,24.92,12.22,0
73198,24.92,12.17,0
73199,24.92,12.11,0
73200,24.92,12.06,0
73201,24.92,12.0,0
73202,24.92,11.94,0
73203,24.92,11.89,0
73204,24.92,11.83,0
73205,24.92,11.78,0
73206,24.92,11.72,1
73207,24.92,11.66,1
73208,24.92,11.61,1
73209,24.92,11.55,1
73210,24.92,11.5,1
73211,24.92,11.44,1
73212,24.92,11.38,1
73213,24.92,11.33,1
73214,24.92,11.27,1
73215,24.92,11.21,1
73216,24.92,11.16,1
73217,24.92,11.1,1
73218,24.92,11.05,1
73219,24.92,10.99,1
73220,24.92,10.93,1
73221,24.92,10.88,1
73222,24.92,10.82,1
73223,24.92,10.77,1
73224,24.92,10.71,1
73225,24.92,10.65,1
73226,24.92,10.6,1
73227,24.92,10.54,1
73228,24.92,10.49,1
73229,24.92,10.43,1
73230,24.92,10.37,1
73231,24.92,10.32,1
73232,24.92,10.26,1
73233,24.92,10.21,1
73234,24.92,10.15,1
73235,24.92,10.09,1
73236,24.92,10.04,1
73237,24.92,9.98,1
73238,24.92,9.93,1
73239,24.92,9.87,1
73240,24.92,9.81,1
73241,24.92,9.76,1
73242,24.92,9.7,1
73243,24.92,9.64,1
73244,24.92,9.59,1
73245,24.92,9.53,1
73246,24.92,9.48,1
73247,24.92,9.42,1
73248,24.92,9.36,1
73249,24.92,9.31,1
73250,24.92,9.25,1
73251,24.92,9.2,1
73252,24.92,9.14,1
73253,24.92,9.08,1
73254,24.92,9.03,1
73255,24.92,8.97,1
73256,24.92,8.92,1
73257,24.92,8.86,1
73258,24.92,8.8,1
73259,24.92,8.75,1
73260,24.92,8.69,1
73261,24.92,8.64,1
73262,24.92,8.58,1
73263,24.92,8.52,1
73264,24.92,8.47,1
73265,24.92,8.41,1
73266,24.92,8.36,1
73267,24.92,8.3,1
73268,24.92,8.24,1
73269,24.92,8.19,1
73270,24.92,8.13,1
73271,24.92,8.07,1
73272,24.92,8.02,1
73273,24.92,7.96,1
73274,24.92,7.91,1
73275,24.92,7.85,1
73276,24.92,7.79,1
73277,24.92,7.74,1
73278,24.92,7.68,1
73279,24.92,7.63,1
73280,24.92,7.57,1
73281,24.92,7.51,1
73282,24.92,7.46,1
73283,24.92,7.4,1
73284,24.92,7.35,1
73285,24.92,7.29,1
73286,24.92,7.23,1
73287,24.92,7.18,1
73288,24.92,7.12,1
73289,24.92,7.07,1
73290,24.92,7.01,1
73291,24.92,6.95,1
73292,24.92,6.9,1
73293,24.92,6.84,1
73294,24.92,6.79,1
73295,24.92,6.73,1
73296,24.92,6.67,1
73297,24.92,6.62,1
73298,24.92,6.56,1
73299,24.92,6.5,1
73300,24.92,6.45,1
73301,24.92,6.39,1
73302,24.92,6.34,1
73303,24.92,6.28,1
73304,24.92,6.22,1
73305,24.92,6.17,1
73306,24.92,6.11,1
73307,24.92,6.06,1
73308,24.92,6.0,1
73309,24.92,5.94,1
73310,24.92,5.89,1
73311,24.92,5.83,1
73312,24.92,5.78,1
73313,24.92,5.72,1
73314,24.92,5.66,1
73315,24.92,5.61,1
73316,24.92,5.55,1
73317,24.92,5.5,1
73318,24.92,5.44,1
73319,24.92,5.38,1
73320,24.92,5.33,1
73321,24.92,5.27,1
73322,24.92,5.21,1
73323,24.92,5.16,1
73324,24.92,5.1,1
73325,24.92,5.05,1
73326,24.92,4.99,1
73327,24.92,4.93,1
73328,24.92,4.88,1
73329,24.92,4.82,1
73330,24.92,4.77,1
73331,24.92,4.71,1
73332,24.92,4.65,1
73333,24.92,4.6,1
